X1|DATE_ID|DATE_KEY|D1_NO|D1_VALUE|D2_NO|D2_VALUE|D3_NO|D3_VALUE|D4_NO|D4_VALUE|D5_NO|D5_VALUE|D6_NO|D6_VALUE|D7_NO|D7_VALUE|D8_NO|D8_VALUE|D9_NO|D9_VALUE|D10_NO|D10_VALUE|D11_NO|D11_VALUE|D12_NO|D12_VALUE|D13_NO|D13_VALUE|D14_NO|D14_VALUE|D15_NO|D15_VALUE|D16_NO|D16_VALUE|D17_NO|D17_VALUE|D18_NO|D18_VALUE|D19_NO|D19_VALUE|D20_NO|D20_VALUE|LAST_EDIT_TYPE|CREATE_ID|UPDATE_ID
50|2014-07-01|2014-07-01|201427|"Date Attribute - 201427"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-01-17|2015-01-17|201503|"Date Attribute - 201503"|201501|"Date Attribute - 201501"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-04-17|2015-04-17|201516|"Date Attribute - 201516"|201504|"Date Attribute - 201504"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-09-07|2014-09-07|201436|"Date Attribute - 201436"|201409|"Date Attribute - 201409"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-06-10|2015-06-10|201524|"Date Attribute - 201524"|201506|"Date Attribute - 201506"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-19|2014-07-19|201429|"Date Attribute - 201429"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-10-09|2015-10-09|201541|"Date Attribute - 201541"|201510|"Date Attribute - 201510"|2015|"Date Attribute - 2015"|20154|"Date Attribute - 20154"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-01-14|2014-01-14|201403|"Date Attribute - 201403"|201401|"Date Attribute - 201401"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-04-27|2015-04-27|201518|"Date Attribute - 201518"|201504|"Date Attribute - 201504"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-06-17|2014-06-17|201425|"Date Attribute - 201425"|201406|"Date Attribute - 201406"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-09-30|2014-09-30|201440|"Date Attribute - 201440"|201409|"Date Attribute - 201409"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-29|2013-09-29|201339|"Date Attribute - 201339"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-12-12|2013-12-12|201350|"Date Attribute - 201350"|201312|"Date Attribute - 201312"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-02-26|2015-02-26|201509|"Date Attribute - 201509"|201502|"Date Attribute - 201502"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-02-27|2014-02-27|201409|"Date Attribute - 201409"|201402|"Date Attribute - 201402"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-12-14|2013-12-14|201350|"Date Attribute - 201350"|201312|"Date Attribute - 201312"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-09-03|2014-09-03|201436|"Date Attribute - 201436"|201409|"Date Attribute - 201409"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-09-25|2015-09-25|201539|"Date Attribute - 201539"|201509|"Date Attribute - 201509"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-21|2014-07-21|201430|"Date Attribute - 201430"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-02|2013-09-02|201336|"Date Attribute - 201336"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-10-24|2013-10-24|201343|"Date Attribute - 201343"|201310|"Date Attribute - 201310"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-06-01|2015-06-01|201523|"Date Attribute - 201523"|201506|"Date Attribute - 201506"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-27|2013-09-27|201339|"Date Attribute - 201339"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-08-15|2013-08-15|201333|"Date Attribute - 201333"|201308|"Date Attribute - 201308"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-03|2013-09-03|201336|"Date Attribute - 201336"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-11|2013-09-11|201337|"Date Attribute - 201337"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-09-02|2015-09-02|201536|"Date Attribute - 201536"|201509|"Date Attribute - 201509"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-03|2015-05-03|201518|"Date Attribute - 201518"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-05-21|2014-05-21|201421|"Date Attribute - 201421"|201405|"Date Attribute - 201405"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-03-11|2015-03-11|201511|"Date Attribute - 201511"|201503|"Date Attribute - 201503"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-02-28|2015-02-28|201509|"Date Attribute - 201509"|201502|"Date Attribute - 201502"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-06-11|2015-06-11|201524|"Date Attribute - 201524"|201506|"Date Attribute - 201506"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-30|2013-09-30|201340|"Date Attribute - 201340"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-11-12|2014-11-12|201446|"Date Attribute - 201446"|201411|"Date Attribute - 201411"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-01-18|2015-01-18|201503|"Date Attribute - 201503"|201501|"Date Attribute - 201501"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-16|2013-09-16|201338|"Date Attribute - 201338"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-02-02|2014-02-02|201405|"Date Attribute - 201405"|201402|"Date Attribute - 201402"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-26|2015-05-26|201522|"Date Attribute - 201522"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-05-06|2014-05-06|201419|"Date Attribute - 201419"|201405|"Date Attribute - 201405"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
